"GEO_ID","NAME","B01003_001E","B01003_001M",
"1500000US170312712001","Block Group 1, Census Tract 2712, Cook County, Illinois","1273","357",
"1500000US170312713001","Block Group 1, Census Tract 2713, Cook County, Illinois","1122","287",
"1500000US170312714001","Block Group 1, Census Tract 2714, Cook County, Illinois","1228","314",
"1500000US170312715001","Block Group 1, Census Tract 2715, Cook County, Illinois","1531","277",
"1500000US170312718001","Block Group 1, Census Tract 2718, Cook County, Illinois","459","180",
"1500000US170312801001","Block Group 1, Census Tract 2801, Cook County, Illinois","1507","281",
"1500000US170312801002","Block Group 2, Census Tract 2801, Cook County, Illinois","3922","669",
"1500000US170312801003","Block Group 3, Census Tract 2801, Cook County, Illinois","1296","254",
"1500000US170312804001","Block Group 1, Census Tract 2804, Cook County, Illinois","1371","240",
"1500000US170312808001","Block Group 1, Census Tract 2808, Cook County, Illinois","809","226",
"1500000US170312809001","Block Group 1, Census Tract 2809, Cook County, Illinois","782","207",
"1500000US170312819001","Block Group 1, Census Tract 2819, Cook County, Illinois","3313","642",
"1500000US170312819002","Block Group 2, Census Tract 2819, Cook County, Illinois","1454","396",
"1500000US170312819003","Block Group 3, Census Tract 2819, Cook County, Illinois","1720","371",
"1500000US170312827001","Block Group 1, Census Tract 2827, Cook County, Illinois","1059","345",
"1500000US170312827002","Block Group 2, Census Tract 2827, Cook County, Illinois","983","194",
"1500000US170312828001","Block Group 1, Census Tract 2828, Cook County, Illinois","1627","499",
"1500000US170312831001","Block Group 1, Census Tract 2831, Cook County, Illinois","1590","577",
"1500000US170312831002","Block Group 2, Census Tract 2831, Cook County, Illinois","1501","293",
"1500000US170312832001","Block Group 1, Census Tract 2832, Cook County, Illinois","1676","252",
"1500000US170312838001","Block Group 1, Census Tract 2838, Cook County, Illinois","473","309",
"1500000US170312838002","Block Group 2, Census Tract 2838, Cook County, Illinois","3197","573",
"1500000US170312909001","Block Group 1, Census Tract 2909, Cook County, Illinois","496","221",
"1500000US170312909002","Block Group 2, Census Tract 2909, Cook County, Illinois","859","453",
"1500000US170312909003","Block Group 3, Census Tract 2909, Cook County, Illinois","971","488",
"1500000US170312909004","Block Group 4, Census Tract 2909, Cook County, Illinois","1285","541",
"1500000US170312912001","Block Group 1, Census Tract 2912, Cook County, Illinois","967","383",
"1500000US170312912002","Block Group 2, Census Tract 2912, Cook County, Illinois","992","330",
"1500000US170312916001","Block Group 1, Census Tract 2916, Cook County, Illinois","912","308",
"1500000US170312922001","Block Group 1, Census Tract 2922, Cook County, Illinois","553","271",
"1500000US170312922002","Block Group 2, Census Tract 2922, Cook County, Illinois","1276","418",
"1500000US170312922003","Block Group 3, Census Tract 2922, Cook County, Illinois","698","323",
"1500000US170312924001","Block Group 1, Census Tract 2924, Cook County, Illinois","496","249",
"1500000US170312924002","Block Group 2, Census Tract 2924, Cook County, Illinois","1693","686",
"1500000US170312925001","Block Group 1, Census Tract 2925, Cook County, Illinois","1027","476",
"1500000US170312925002","Block Group 2, Census Tract 2925, Cook County, Illinois","1458","583",
"1500000US170312925003","Block Group 3, Census Tract 2925, Cook County, Illinois","1103","401",
"1500000US170313005001","Block Group 1, Census Tract 3005, Cook County, Illinois","722","289",
"1500000US170313005002","Block Group 2, Census Tract 3005, Cook County, Illinois","2071","459",
"1500000US170313006001","Block Group 1, Census Tract 3006, Cook County, Illinois","1112","277",
"1500000US170313006002","Block Group 2, Census Tract 3006, Cook County, Illinois","1645","575",
"1500000US170313007001","Block Group 1, Census Tract 3007, Cook County, Illinois","1883","578",
"1500000US170313007002","Block Group 2, Census Tract 3007, Cook County, Illinois","1928","889",
"1500000US170313007003","Block Group 3, Census Tract 3007, Cook County, Illinois","761","357",
"1500000US170313008001","Block Group 1, Census Tract 3008, Cook County, Illinois","1977","624",
"1500000US170313008002","Block Group 2, Census Tract 3008, Cook County, Illinois","1996","746",
"1500000US170313009001","Block Group 1, Census Tract 3009, Cook County, Illinois","1374","450",
"1500000US170313009002","Block Group 2, Census Tract 3009, Cook County, Illinois","1313","539",
"1500000US170313009003","Block Group 3, Census Tract 3009, Cook County, Illinois","1329","917",
"1500000US170313011001","Block Group 1, Census Tract 3011, Cook County, Illinois","845","272",
"1500000US170313011002","Block Group 2, Census Tract 3011, Cook County, Illinois","1303","373",
"1500000US170313012001","Block Group 1, Census Tract 3012, Cook County, Illinois","1175","506",
"1500000US170313012002","Block Group 2, Census Tract 3012, Cook County, Illinois","1154","602",
"1500000US170313012003","Block Group 3, Census Tract 3012, Cook County, Illinois","2325","790",
"1500000US170313016001","Block Group 1, Census Tract 3016, Cook County, Illinois","2038","717",
"1500000US170313016002","Block Group 2, Census Tract 3016, Cook County, Illinois","1716","511",
"1500000US170313017011","Block Group 1, Census Tract 3017.01, Cook County, Illinois","1522","520",
"1500000US170313017012","Block Group 2, Census Tract 3017.01, Cook County, Illinois","1716","850",
"1500000US170313017013","Block Group 3, Census Tract 3017.01, Cook County, Illinois","861","372",
"1500000US170313017021","Block Group 1, Census Tract 3017.02, Cook County, Illinois","1091","381",
"1500000US170313017022","Block Group 2, Census Tract 3017.02, Cook County, Illinois","1050","331",
"1500000US170313017023","Block Group 3, Census Tract 3017.02, Cook County, Illinois","1820","444",
"1500000US170313018011","Block Group 1, Census Tract 3018.01, Cook County, Illinois","1933","1277",
"1500000US170313018012","Block Group 2, Census Tract 3018.01, Cook County, Illinois","2504","838",
"1500000US170313018021","Block Group 1, Census Tract 3018.02, Cook County, Illinois","432","172",
"1500000US170313018022","Block Group 2, Census Tract 3018.02, Cook County, Illinois","1238","425",
"1500000US170313018023","Block Group 3, Census Tract 3018.02, Cook County, Illinois","1076","289",
"1500000US170313018031","Block Group 1, Census Tract 3018.03, Cook County, Illinois","1057","347",
"1500000US170313018032","Block Group 2, Census Tract 3018.03, Cook County, Illinois","1606","484",
"1500000US170313018033","Block Group 3, Census Tract 3018.03, Cook County, Illinois","884","358",
"1500000US170313102001","Block Group 1, Census Tract 3102, Cook County, Illinois","688","171",
"1500000US170313102002","Block Group 2, Census Tract 3102, Cook County, Illinois","1009","237",
"1500000US170313103001","Block Group 1, Census Tract 3103, Cook County, Illinois","1891","425",
"1500000US170313104001","Block Group 1, Census Tract 3104, Cook County, Illinois","1061","153",
"1500000US170313105001","Block Group 1, Census Tract 3105, Cook County, Illinois","1434","296",
"1500000US170313106001","Block Group 1, Census Tract 3106, Cook County, Illinois","2545","575",
"1500000US170313106002","Block Group 2, Census Tract 3106, Cook County, Illinois","881","343",
"1500000US170313106003","Block Group 3, Census Tract 3106, Cook County, Illinois","1354","477",
"1500000US170313107001","Block Group 1, Census Tract 3107, Cook County, Illinois","1322","275",
"1500000US170313108001","Block Group 1, Census Tract 3108, Cook County, Illinois","1215","482",
"1500000US170313108002","Block Group 2, Census Tract 3108, Cook County, Illinois","417","178",
"1500000US170313108003","Block Group 3, Census Tract 3108, Cook County, Illinois","2640","784",
"1500000US170313109001","Block Group 1, Census Tract 3109, Cook County, Illinois","1918","547",
"1500000US170313109002","Block Group 2, Census Tract 3109, Cook County, Illinois","1232","450",
"1500000US170313109003","Block Group 3, Census Tract 3109, Cook County, Illinois","1833","617",
"1500000US170313201011","Block Group 1, Census Tract 3201.01, Cook County, Illinois","3886","1898",
"1500000US170313201012","Block Group 2, Census Tract 3201.01, Cook County, Illinois","153","315",
"1500000US170313201013","Block Group 3, Census Tract 3201.01, Cook County, Illinois","2541","612",
"1500000US170313201014","Block Group 4, Census Tract 3201.01, Cook County, Illinois","2306","625",
"1500000US170313201021","Block Group 1, Census Tract 3201.02, Cook County, Illinois","3524","681",
"1500000US170313201022","Block Group 2, Census Tract 3201.02, Cook County, Illinois","832","437",
"1500000US170313204001","Block Group 1, Census Tract 3204, Cook County, Illinois","3049","305",
"1500000US170313206001","Block Group 1, Census Tract 3206, Cook County, Illinois","2148","429",
"1500000US170313206002","Block Group 2, Census Tract 3206, Cook County, Illinois","2946","502",
"1500000US170313301011","Block Group 1, Census Tract 3301.01, Cook County, Illinois","2085","1008",
"1500000US170313301012","Block Group 2, Census Tract 3301.01, Cook County, Illinois","2997","993",
"1500000US170313301021","Block Group 1, Census Tract 3301.02, Cook County, Illinois","1008","541",
"1500000US170313301022","Block Group 2, Census Tract 3301.02, Cook County, Illinois","3140","1164",
"1500000US170313301023","Block Group 3, Census Tract 3301.02, Cook County, Illinois","3660","917",
"1500000US170313301024","Block Group 4, Census Tract 3301.02, Cook County, Illinois","1588","700",
"1500000US170313301031","Block Group 1, Census Tract 3301.03, Cook County, Illinois","1584","529",
"1500000US170313301032","Block Group 2, Census Tract 3301.03, Cook County, Illinois","2794","773",
"1500000US170313301033","Block Group 3, Census Tract 3301.03, Cook County, Illinois","2591","627",
"1500000US170313302001","Block Group 1, Census Tract 3302, Cook County, Illinois","706","181",
"1500000US170313302002","Block Group 2, Census Tract 3302, Cook County, Illinois","3198","517",
"1500000US170313403001","Block Group 1, Census Tract 3403, Cook County, Illinois","1915","314",
"1500000US170313404001","Block Group 1, Census Tract 3404, Cook County, Illinois","1750","384",
"1500000US170313405001","Block Group 1, Census Tract 3405, Cook County, Illinois","1535","225",
"1500000US170313406001","Block Group 1, Census Tract 3406, Cook County, Illinois","1036","223",
"1500000US170313501001","Block Group 1, Census Tract 3501, Cook County, Illinois","1069","534",
"1500000US170313501002","Block Group 2, Census Tract 3501, Cook County, Illinois","1493","242",
"1500000US170313504001","Block Group 1, Census Tract 3504, Cook County, Illinois","2018","360",
"1500000US170313510001","Block Group 1, Census Tract 3510, Cook County, Illinois","419","236",
"1500000US170313510002","Block Group 2, Census Tract 3510, Cook County, Illinois","780","223",
"1500000US170313510003","Block Group 3, Census Tract 3510, Cook County, Illinois","1998","341",
"1500000US170313511001","Block Group 1, Census Tract 3511, Cook County, Illinois","0","12",
"1500000US170313511002","Block Group 2, Census Tract 3511, Cook County, Illinois","2327","461",
"1500000US170313514001","Block Group 1, Census Tract 3514, Cook County, Illinois","1778","364",
"1500000US170313515001","Block Group 1, Census Tract 3515, Cook County, Illinois","75","52",
"1500000US170313515002","Block Group 2, Census Tract 3515, Cook County, Illinois","638","187",
"1500000US170313602001","Block Group 1, Census Tract 3602, Cook County, Illinois","1456","533",
"1500000US170313801001","Block Group 1, Census Tract 3801, Cook County, Illinois","1913","419",
"1500000US170313802001","Block Group 1, Census Tract 3802, Cook County, Illinois","1642","389",
"1500000US170313806001","Block Group 1, Census Tract 3806, Cook County, Illinois","528","189",
"1500000US170313806002","Block Group 2, Census Tract 3806, Cook County, Illinois","1144","420",
"1500000US170313806003","Block Group 3, Census Tract 3806, Cook County, Illinois","1326","346",
"1500000US170313806004","Block Group 4, Census Tract 3806, Cook County, Illinois","766","281",
"1500000US170313812001","Block Group 1, Census Tract 3812, Cook County, Illinois","738","483",
"1500000US170313812002","Block Group 2, Census Tract 3812, Cook County, Illinois","1242","408",
"1500000US170313814001","Block Group 1, Census Tract 3814, Cook County, Illinois","1559","338",
"1500000US170313815001","Block Group 1, Census Tract 3815, Cook County, Illinois","433","109",
"1500000US170313817001","Block Group 1, Census Tract 3817, Cook County, Illinois","0","12",
"1500000US170313818001","Block Group 1, Census Tract 3818, Cook County, Illinois","657","225",
"1500000US170313818002","Block Group 2, Census Tract 3818, Cook County, Illinois","492","95",
"1500000US170313819001","Block Group 1, Census Tract 3819, Cook County, Illinois","497","258",
"1500000US170313819002","Block Group 2, Census Tract 3819, Cook County, Illinois","803","231",
"1500000US170313901001","Block Group 1, Census Tract 3901, Cook County, Illinois","1587","346",
"1500000US170313902001","Block Group 1, Census Tract 3902, Cook County, Illinois","692","159",
"1500000US170313902002","Block Group 2, Census Tract 3902, Cook County, Illinois","1482","330",
"1500000US170313903001","Block Group 1, Census Tract 3903, Cook County, Illinois","934","355",
"1500000US170313903002","Block Group 2, Census Tract 3903, Cook County, Illinois","2068","541",
"1500000US170313904001","Block Group 1, Census Tract 3904, Cook County, Illinois","1306","471",
"1500000US170313904002","Block Group 2, Census Tract 3904, Cook County, Illinois","1018","280",
"1500000US170313905001","Block Group 1, Census Tract 3905, Cook County, Illinois","1616","213",
"1500000US170313906001","Block Group 1, Census Tract 3906, Cook County, Illinois","962","289",
"1500000US170313906002","Block Group 2, Census Tract 3906, Cook County, Illinois","752","112",
"1500000US170313907001","Block Group 1, Census Tract 3907, Cook County, Illinois","2092","502",
"1500000US170313907002","Block Group 2, Census Tract 3907, Cook County, Illinois","1296","333",
"1500000US170313907003","Block Group 3, Census Tract 3907, Cook County, Illinois","2167","587",
"1500000US170314003001","Block Group 1, Census Tract 4003, Cook County, Illinois","1274","246",
"1500000US170314004001","Block Group 1, Census Tract 4004, Cook County, Illinois","1076","344",
"1500000US170314004002","Block Group 2, Census Tract 4004, Cook County, Illinois","888","384",
"1500000US170314005001","Block Group 1, Census Tract 4005, Cook County, Illinois","1290","455",
"1500000US170314005002","Block Group 2, Census Tract 4005, Cook County, Illinois","820","285",
"1500000US170314008001","Block Group 1, Census Tract 4008, Cook County, Illinois","844","324",
"1500000US170314008002","Block Group 2, Census Tract 4008, Cook County, Illinois","1322","458",
"1500000US170314101001","Block Group 1, Census Tract 4101, Cook County, Illinois","927","245",
"1500000US170314101002","Block Group 2, Census Tract 4101, Cook County, Illinois","1221","369",
"1500000US170314102001","Block Group 1, Census Tract 4102, Cook County, Illinois","1466","266",
"1500000US170314105001","Block Group 1, Census Tract 4105, Cook County, Illinois","1383","324",
"1500000US170314105002","Block Group 2, Census Tract 4105, Cook County, Illinois","1345","221",
"1500000US170314106001","Block Group 1, Census Tract 4106, Cook County, Illinois","1177","263",
"1500000US170314106002","Block Group 2, Census Tract 4106, Cook County, Illinois","1306","298",
"1500000US170314107001","Block Group 1, Census Tract 4107, Cook County, Illinois","2227","385",
"1500000US170314108001","Block Group 1, Census Tract 4108, Cook County, Illinois","1270","392",
"1500000US170314108002","Block Group 2, Census Tract 4108, Cook County, Illinois","1650","325",
"1500000US170314109001","Block Group 1, Census Tract 4109, Cook County, Illinois","491","121",
"1500000US170314109002","Block Group 2, Census Tract 4109, Cook County, Illinois","490","123",
"1500000US170314109003","Block Group 3, Census Tract 4109, Cook County, Illinois","2414","489",
"1500000US170314110001","Block Group 1, Census Tract 4110, Cook County, Illinois","969","235",
"1500000US170314110002","Block Group 2, Census Tract 4110, Cook County, Illinois","461","163",
"1500000US170314110003","Block Group 3, Census Tract 4110, Cook County, Illinois","1998","699",
"1500000US170314111001","Block Group 1, Census Tract 4111, Cook County, Illinois","955","157",
"1500000US170314111002","Block Group 2, Census Tract 4111, Cook County, Illinois","1299","301",
"1500000US170314112001","Block Group 1, Census Tract 4112, Cook County, Illinois","1035","159",
"1500000US170314112002","Block Group 2, Census Tract 4112, Cook County, Illinois","643","193",
"1500000US170314201001","Block Group 1, Census Tract 4201, Cook County, Illinois","1526","261",
"1500000US170314202001","Block Group 1, Census Tract 4202, Cook County, Illinois","1626","279",
"1500000US170314203001","Block Group 1, Census Tract 4203, Cook County, Illinois","2665","229",
"1500000US170314204001","Block Group 1, Census Tract 4204, Cook County, Illinois","1084","209",
"1500000US170314205001","Block Group 1, Census Tract 4205, Cook County, Illinois","955","347",
"1500000US170314205002","Block Group 2, Census Tract 4205, Cook County, Illinois","854","352",
"1500000US170314206001","Block Group 1, Census Tract 4206, Cook County, Illinois","1110","312",
"1500000US170314206002","Block Group 2, Census Tract 4206, Cook County, Illinois","878","216",
"1500000US170314207001","Block Group 1, Census Tract 4207, Cook County, Illinois","352","215",
"1500000US170314207002","Block Group 2, Census Tract 4207, Cook County, Illinois","693","456",
"1500000US170314207003","Block Group 3, Census Tract 4207, Cook County, Illinois","772","336",
"1500000US170314207004","Block Group 4, Census Tract 4207, Cook County, Illinois","148","101",
"1500000US170314207005","Block Group 5, Census Tract 4207, Cook County, Illinois","487","239",
"1500000US170314208001","Block Group 1, Census Tract 4208, Cook County, Illinois","1010","338",
"1500000US170314208002","Block Group 2, Census Tract 4208, Cook County, Illinois","1671","659",
"1500000US170314212001","Block Group 1, Census Tract 4212, Cook County, Illinois","618","401",
"1500000US170314212002","Block Group 2, Census Tract 4212, Cook County, Illinois","515","134",
"1500000US170314301011","Block Group 1, Census Tract 4301.01, Cook County, Illinois","793","367",
"1500000US170314301012","Block Group 2, Census Tract 4301.01, Cook County, Illinois","663","376",
"1500000US170314301013","Block Group 3, Census Tract 4301.01, Cook County, Illinois","484","213",
"1500000US170314301014","Block Group 4, Census Tract 4301.01, Cook County, Illinois","886","341",
"1500000US170314301021","Block Group 1, Census Tract 4301.02, Cook County, Illinois","1725","526",
"1500000US170314301022","Block Group 2, Census Tract 4301.02, Cook County, Illinois","1029","451",
"1500000US170314301023","Block Group 3, Census Tract 4301.02, Cook County, Illinois","873","294",
"1500000US170314302001","Block Group 1, Census Tract 4302, Cook County, Illinois","668","322",
"1500000US170314302002","Block Group 2, Census Tract 4302, Cook County, Illinois","1447","572",
"1500000US170314302003","Block Group 3, Census Tract 4302, Cook County, Illinois","615","380",
"1500000US170314302004","Block Group 4, Census Tract 4302, Cook County, Illinois","894","426",
"1500000US170314302005","Block Group 5, Census Tract 4302, Cook County, Illinois","1596","987",
"1500000US170314303001","Block Group 1, Census Tract 4303, Cook County, Illinois","1284","544",
"1500000US170314303002","Block Group 2, Census Tract 4303, Cook County, Illinois","593","281",
"1500000US170314303003","Block Group 3, Census Tract 4303, Cook County, Illinois","494","205",
"1500000US170314304001","Block Group 1, Census Tract 4304, Cook County, Illinois","629","337",
"1500000US170314304002","Block Group 2, Census Tract 4304, Cook County, Illinois","720","312",
"1500000US170314304003","Block Group 3, Census Tract 4304, Cook County, Illinois","902","511",
"1500000US170314304004","Block Group 4, Census Tract 4304, Cook County, Illinois","642","307",
"1500000US170314305001","Block Group 1, Census Tract 4305, Cook County, Illinois","1164","363",
"1500000US170314305002","Block Group 2, Census Tract 4305, Cook County, Illinois","962","281",
"1500000US170314305003","Block Group 3, Census Tract 4305, Cook County, Illinois","1301","677",
"1500000US170314306001","Block Group 1, Census Tract 4306, Cook County, Illinois","1022","401",
"1500000US170314306002","Block Group 2, Census Tract 4306, Cook County, Illinois","1200","226",
"1500000US170314307001","Block Group 1, Census Tract 4307, Cook County, Illinois","1639","442",
"1500000US170314307002","Block Group 2, Census Tract 4307, Cook County, Illinois","1047","359",
"1500000US170314308001","Block Group 1, Census Tract 4308, Cook County, Illinois","1027","381",
"1500000US170314308002","Block Group 2, Census Tract 4308, Cook County, Illinois","861","278",
"1500000US170314309001","Block Group 1, Census Tract 4309, Cook County, Illinois","690","168",
"1500000US170314309002","Block Group 2, Census Tract 4309, Cook County, Illinois","836","251",
"1500000US170314312001","Block Group 1, Census Tract 4312, Cook County, Illinois","1337","341",
"1500000US170314312002","Block Group 2, Census Tract 4312, Cook County, Illinois","1252","289",
"1500000US170314313011","Block Group 1, Census Tract 4313.01, Cook County, Illinois","302","180",
"1500000US170314313012","Block Group 2, Census Tract 4313.01, Cook County, Illinois","1736","599",
"1500000US170314313013","Block Group 3, Census Tract 4313.01, Cook County, Illinois","1682","643",
"1500000US170314313021","Block Group 1, Census Tract 4313.02, Cook County, Illinois","1088","359",
"1500000US170314313022","Block Group 2, Census Tract 4313.02, Cook County, Illinois","858","441",
"1500000US170314313023","Block Group 3, Census Tract 4313.02, Cook County, Illinois","1592","499",
"1500000US170314314001","Block Group 1, Census Tract 4314, Cook County, Illinois","1127","396",
"1500000US170314314002","Block Group 2, Census Tract 4314, Cook County, Illinois","2619","908",
"1500000US170314314003","Block Group 3, Census Tract 4314, Cook County, Illinois","2078","575",
"1500000US170314314004","Block Group 4, Census Tract 4314, Cook County, Illinois","1244","313",
"1500000US170314401011","Block Group 1, Census Tract 4401.01, Cook County, Illinois","1085","320",
"1500000US170314401012","Block Group 2, Census Tract 4401.01, Cook County, Illinois","1348","555",
"1500000US170314401013","Block Group 3, Census Tract 4401.01, Cook County, Illinois","271","183",
"1500000US170314401014","Block Group 4, Census Tract 4401.01, Cook County, Illinois","1450","436",
"1500000US170314401021","Block Group 1, Census Tract 4401.02, Cook County, Illinois","1140","420",
"1500000US170314401022","Block Group 2, Census Tract 4401.02, Cook County, Illinois","586","194",
"1500000US170314401023","Block Group 3, Census Tract 4401.02, Cook County, Illinois","821","414",
"1500000US170314401024","Block Group 4, Census Tract 4401.02, Cook County, Illinois","812","295",
"1500000US170314402011","Block Group 1, Census Tract 4402.01, Cook County, Illinois","1805","906",
"1500000US170314402012","Block Group 2, Census Tract 4402.01, Cook County, Illinois","1747","623",
"1500000US170314402013","Block Group 3, Census Tract 4402.01, Cook County, Illinois","679","581",
"1500000US170314402014","Block Group 4, Census Tract 4402.01, Cook County, Illinois","1687","957",
"1500000US170314402021","Block Group 1, Census Tract 4402.02, Cook County, Illinois","1012","373",
"1500000US170314402022","Block Group 2, Census Tract 4402.02, Cook County, Illinois","977","216",
"1500000US170314402023","Block Group 3, Census Tract 4402.02, Cook County, Illinois","685","243",
"1500000US170314403001","Block Group 1, Census Tract 4403, Cook County, Illinois","685","384",
"1500000US170314403002","Block Group 2, Census Tract 4403, Cook County, Illinois","856","386",
"1500000US170314403003","Block Group 3, Census Tract 4403, Cook County, Illinois","630","418",
"1500000US170314403004","Block Group 4, Census Tract 4403, Cook County, Illinois","1052","395",
"1500000US170314403005","Block Group 5, Census Tract 4403, Cook County, Illinois","1349","739",
"1500000US170314406001","Block Group 1, Census Tract 4406, Cook County, Illinois","959","312",
"1500000US170314406002","Block Group 2, Census Tract 4406, Cook County, Illinois","800","213",
"1500000US170314407001","Block Group 1, Census Tract 4407, Cook County, Illinois","640","163",
"1500000US170314407002","Block Group 2, Census Tract 4407, Cook County, Illinois","752","329",
"1500000US170314408001","Block Group 1, Census Tract 4408, Cook County, Illinois","511","157",
"1500000US170314408002","Block Group 2, Census Tract 4408, Cook County, Illinois","1416","493",
"1500000US170314409001","Block Group 1, Census Tract 4409, Cook County, Illinois","1072","462",
"1500000US170314409002","Block Group 2, Census Tract 4409, Cook County, Illinois","485","190",
"1500000US170314409003","Block Group 3, Census Tract 4409, Cook County, Illinois","953","391",
"1500000US170314503001","Block Group 1, Census Tract 4503, Cook County, Illinois","1327","276",
"1500000US170314503002","Block Group 2, Census Tract 4503, Cook County, Illinois","653","251",
"1500000US170314503003","Block Group 3, Census Tract 4503, Cook County, Illinois","926","336",
"1500000US170314503004","Block Group 4, Census Tract 4503, Cook County, Illinois","429","145",
"1500000US170314601001","Block Group 1, Census Tract 4601, Cook County, Illinois","588","211",
"1500000US170314601002","Block Group 2, Census Tract 4601, Cook County, Illinois","733","303",
"1500000US170314601003","Block Group 3, Census Tract 4601, Cook County, Illinois","460","203",
"1500000US170314601004","Block Group 4, Census Tract 4601, Cook County, Illinois","1003","598",
"1500000US170314602001","Block Group 1, Census Tract 4602, Cook County, Illinois","712","279",
"1500000US170314602002","Block Group 2, Census Tract 4602, Cook County, Illinois","1530","335",
"1500000US170314603011","Block Group 1, Census Tract 4603.01, Cook County, Illinois","1568","429",
"1500000US170314603012","Block Group 2, Census Tract 4603.01, Cook County, Illinois","931","341",
"1500000US170314603013","Block Group 3, Census Tract 4603.01, Cook County, Illinois","987","359",
"1500000US170314603021","Block Group 1, Census Tract 4603.02, Cook County, Illinois","312","202",
"1500000US170314603022","Block Group 2, Census Tract 4603.02, Cook County, Illinois","592","350",
"1500000US170314603023","Block Group 3, Census Tract 4603.02, Cook County, Illinois","1421","952",
"1500000US170314603024","Block Group 4, Census Tract 4603.02, Cook County, Illinois","1268","514",
"1500000US170314604001","Block Group 1, Census Tract 4604, Cook County, Illinois","991","431",
"1500000US170314604002","Block Group 2, Census Tract 4604, Cook County, Illinois","430","233",
"1500000US170314604003","Block Group 3, Census Tract 4604, Cook County, Illinois","1224","490",
"1500000US170314604004","Block Group 4, Census Tract 4604, Cook County, Illinois","847","351",
"1500000US170314605001","Block Group 1, Census Tract 4605, Cook County, Illinois","967","559",
"1500000US170314605002","Block Group 2, Census Tract 4605, Cook County, Illinois","323","320",
"1500000US170314605003","Block Group 3, Census Tract 4605, Cook County, Illinois","1066","649",
"1500000US170314605004","Block Group 4, Census Tract 4605, Cook County, Illinois","1022","671",
"1500000US170314605005","Block Group 5, Census Tract 4605, Cook County, Illinois","978","653",
"1500000US170314605006","Block Group 6, Census Tract 4605, Cook County, Illinois","957","452",
"1500000US170314605007","Block Group 7, Census Tract 4605, Cook County, Illinois","780","423",
"1500000US170314608001","Block Group 1, Census Tract 4608, Cook County, Illinois","1033","877",
"1500000US170314608002","Block Group 2, Census Tract 4608, Cook County, Illinois","883","318",
"1500000US170314608003","Block Group 3, Census Tract 4608, Cook County, Illinois","1342","400",
"1500000US170314608004","Block Group 4, Census Tract 4608, Cook County, Illinois","972","282",
"1500000US170314610001","Block Group 1, Census Tract 4610, Cook County, Illinois","1361","262",
"1500000US170314701001","Block Group 1, Census Tract 4701, Cook County, Illinois","1113","373",
"1500000US170314701002","Block Group 2, Census Tract 4701, Cook County, Illinois","1067","360",
"1500000US170314801001","Block Group 1, Census Tract 4801, Cook County, Illinois","1065","198",
"1500000US170314801002","Block Group 2, Census Tract 4801, Cook County, Illinois","999","246",
"1500000US170314802001","Block Group 1, Census Tract 4802, Cook County, Illinois","440","141",
"1500000US170314802002","Block Group 2, Census Tract 4802, Cook County, Illinois","490","157",
"1500000US170314803001","Block Group 1, Census Tract 4803, Cook County, Illinois","1133","222",
"1500000US170314804001","Block Group 1, Census Tract 4804, Cook County, Illinois","650","354",
"1500000US170314804002","Block Group 2, Census Tract 4804, Cook County, Illinois","426","224",
"1500000US170314804003","Block Group 3, Census Tract 4804, Cook County, Illinois","905","487",
"1500000US170314804004","Block Group 4, Census Tract 4804, Cook County, Illinois","1327","1205",
"1500000US170314804005","Block Group 5, Census Tract 4804, Cook County, Illinois","495","427",
"1500000US170314804006","Block Group 6, Census Tract 4804, Cook County, Illinois","1157","621",
"1500000US170314804007","Block Group 7, Census Tract 4804, Cook County, Illinois","349","227",
"1500000US170314805001","Block Group 1, Census Tract 4805, Cook County, Illinois","649","178",
"1500000US170314805002","Block Group 2, Census Tract 4805, Cook County, Illinois","1002","301",
"1500000US170314805003","Block Group 3, Census Tract 4805, Cook County, Illinois","1256","509",
"1500000US170314902001","Block Group 1, Census Tract 4902, Cook County, Illinois","1390","318",
"1500000US170314902002","Block Group 2, Census Tract 4902, Cook County, Illinois","941","179",
"1500000US170314902003","Block Group 3, Census Tract 4902, Cook County, Illinois","783","281",
"1500000US170314905001","Block Group 1, Census Tract 4905, Cook County, Illinois","926","273",
"1500000US170314905002","Block Group 2, Census Tract 4905, Cook County, Illinois","1099","390",
"1500000US170314906001","Block Group 1, Census Tract 4906, Cook County, Illinois","1482","251",
"1500000US170314907001","Block Group 1, Census Tract 4907, Cook County, Illinois","725","383",
"1500000US170314907002","Block Group 2, Census Tract 4907, Cook County, Illinois","624","251",
"1500000US170314907003","Block Group 3, Census Tract 4907, Cook County, Illinois","1436","380",
"1500000US170314908001","Block Group 1, Census Tract 4908, Cook County, Illinois","986","783",
"1500000US170314908002","Block Group 2, Census Tract 4908, Cook County, Illinois","563","259",
"1500000US170314908003","Block Group 3, Census Tract 4908, Cook County, Illinois","481","228",
"1500000US170314908004","Block Group 4, Census Tract 4908, Cook County, Illinois","1431","520",
"1500000US170314908005","Block Group 5, Census Tract 4908, Cook County, Illinois","486","280",
"1500000US170314909011","Block Group 1, Census Tract 4909.01, Cook County, Illinois","1206","427",
"1500000US170314909012","Block Group 2, Census Tract 4909.01, Cook County, Illinois","910","362",
"1500000US170314909013","Block Group 3, Census Tract 4909.01, Cook County, Illinois","812","291",
"1500000US170314909021","Block Group 1, Census Tract 4909.02, Cook County, Illinois","1073","360",
