"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US170318148004","Block Group 4, Census Tract 8148, Cook County, Illinois","445","315","413","313","32","52",
"1500000US170318148005","Block Group 5, Census Tract 8148, Cook County, Illinois","87","60","87","60","0","12",
"1500000US170318149001","Block Group 1, Census Tract 8149, Cook County, Illinois","542","332","205","95","337","325",
"1500000US170318149002","Block Group 2, Census Tract 8149, Cook County, Illinois","635","189","312","180","323","111",
"1500000US170318149003","Block Group 3, Census Tract 8149, Cook County, Illinois","881","251","64","55","817","250",
"1500000US170318149004","Block Group 4, Census Tract 8149, Cook County, Illinois","429","128","206","87","223","133",
"1500000US170318150001","Block Group 1, Census Tract 8150, Cook County, Illinois","374","97","157","71","217","89",
"1500000US170318150002","Block Group 2, Census Tract 8150, Cook County, Illinois","324","144","138","53","186","138",
"1500000US170318150003","Block Group 3, Census Tract 8150, Cook County, Illinois","459","100","157","70","302","94",
"1500000US170318151001","Block Group 1, Census Tract 8151, Cook County, Illinois","225","67","196","69","29","23",
"1500000US170318151002","Block Group 2, Census Tract 8151, Cook County, Illinois","484","172","349","171","135","68",
"1500000US170318151003","Block Group 3, Census Tract 8151, Cook County, Illinois","739","189","392","100","347","183",
"1500000US170318152001","Block Group 1, Census Tract 8152, Cook County, Illinois","625","167","479","167","146","92",
"1500000US170318152002","Block Group 2, Census Tract 8152, Cook County, Illinois","249","113","203","83","46","76",
"1500000US170318152003","Block Group 3, Census Tract 8152, Cook County, Illinois","373","129","253","103","120","85",
"1500000US170318152004","Block Group 4, Census Tract 8152, Cook County, Illinois","493","185","311","131","182","125",
"1500000US170318152005","Block Group 5, Census Tract 8152, Cook County, Illinois","538","157","198","82","340","160",
"1500000US170318153001","Block Group 1, Census Tract 8153, Cook County, Illinois","313","133","313","133","0","12",
"1500000US170318153002","Block Group 2, Census Tract 8153, Cook County, Illinois","380","75","288","82","92","66",
"1500000US170318153003","Block Group 3, Census Tract 8153, Cook County, Illinois","168","55","159","56","9","15",
"1500000US170318153004","Block Group 4, Census Tract 8153, Cook County, Illinois","363","87","166","52","197","73",
"1500000US170318154001","Block Group 1, Census Tract 8154, Cook County, Illinois","500","148","302","128","198","93",
"1500000US170318154002","Block Group 2, Census Tract 8154, Cook County, Illinois","328","155","142","113","186","115",
"1500000US170318154003","Block Group 3, Census Tract 8154, Cook County, Illinois","722","299","250","97","472","283",
"1500000US170318154004","Block Group 4, Census Tract 8154, Cook County, Illinois","530","163","219","94","311","170",
"1500000US170318155001","Block Group 1, Census Tract 8155, Cook County, Illinois","437","169","285","110","152","148",
"1500000US170318155002","Block Group 2, Census Tract 8155, Cook County, Illinois","198","159","198","159","0","12",
"1500000US170318155003","Block Group 3, Census Tract 8155, Cook County, Illinois","241","93","177","90","64","64",
"1500000US170318155004","Block Group 4, Census Tract 8155, Cook County, Illinois","392","119","286","119","106","87",
"1500000US170318155005","Block Group 5, Census Tract 8155, Cook County, Illinois","339","139","293","125","46","73",
"1500000US170318155006","Block Group 6, Census Tract 8155, Cook County, Illinois","260","101","217","92","43","51",
"1500000US170318155007","Block Group 7, Census Tract 8155, Cook County, Illinois","446","184","322","174","124","95",
"1500000US170318156001","Block Group 1, Census Tract 8156, Cook County, Illinois","523","143","372","122","151","159",
"1500000US170318156002","Block Group 2, Census Tract 8156, Cook County, Illinois","288","104","214","95","74","46",
"1500000US170318156003","Block Group 3, Census Tract 8156, Cook County, Illinois","471","117","256","98","215","97",
"1500000US170318156004","Block Group 4, Census Tract 8156, Cook County, Illinois","232","76","145","57","87","62",
"1500000US170318156005","Block Group 5, Census Tract 8156, Cook County, Illinois","371","112","359","108","12","21",
"1500000US170318157011","Block Group 1, Census Tract 8157.01, Cook County, Illinois","405","96","397","94","8","12",
"1500000US170318157012","Block Group 2, Census Tract 8157.01, Cook County, Illinois","271","83","264","82","7","11",
"1500000US170318157013","Block Group 3, Census Tract 8157.01, Cook County, Illinois","306","54","250","55","56","48",
"1500000US170318157014","Block Group 4, Census Tract 8157.01, Cook County, Illinois","275","51","264","50","11","16",
"1500000US170318157021","Block Group 1, Census Tract 8157.02, Cook County, Illinois","241","70","241","70","0","12",
"1500000US170318157022","Block Group 2, Census Tract 8157.02, Cook County, Illinois","427","103","324","101","103","76",
"1500000US170318157023","Block Group 3, Census Tract 8157.02, Cook County, Illinois","524","163","455","154","69","68",
"1500000US170318157024","Block Group 4, Census Tract 8157.02, Cook County, Illinois","320","114","106","67","214","117",
"1500000US170318157025","Block Group 5, Census Tract 8157.02, Cook County, Illinois","377","116","179","65","198","111",
"1500000US170318158001","Block Group 1, Census Tract 8158, Cook County, Illinois","618","109","486","105","132","33",
"1500000US170318159001","Block Group 1, Census Tract 8159, Cook County, Illinois","635","191","256","141","379","148",
"1500000US170318159002","Block Group 2, Census Tract 8159, Cook County, Illinois","1102","160","609","146","493","124",
"1500000US170318159003","Block Group 3, Census Tract 8159, Cook County, Illinois","949","209","203","92","746","196",
"1500000US170318160001","Block Group 1, Census Tract 8160, Cook County, Illinois","479","97","237","77","242","96",
"1500000US170318160002","Block Group 2, Census Tract 8160, Cook County, Illinois","594","134","202","110","392","86",
"1500000US170318160003","Block Group 3, Census Tract 8160, Cook County, Illinois","526","110","317","106","209","65",
"1500000US170318161001","Block Group 1, Census Tract 8161, Cook County, Illinois","252","86","89","47","163","82",
"1500000US170318161002","Block Group 2, Census Tract 8161, Cook County, Illinois","571","160","301","106","270","117",
"1500000US170318161003","Block Group 3, Census Tract 8161, Cook County, Illinois","402","149","340","142","62","53",
"1500000US170318161004","Block Group 4, Census Tract 8161, Cook County, Illinois","230","82","114","58","116","70",
"1500000US170318161005","Block Group 5, Census Tract 8161, Cook County, Illinois","445","132","244","97","201","101",
"1500000US170318161006","Block Group 6, Census Tract 8161, Cook County, Illinois","510","133","387","115","123","81",
"1500000US170318162001","Block Group 1, Census Tract 8162, Cook County, Illinois","870","201","406","115","464","174",
"1500000US170318162002","Block Group 2, Census Tract 8162, Cook County, Illinois","222","63","201","56","21","30",
"1500000US170318162003","Block Group 3, Census Tract 8162, Cook County, Illinois","561","119","471","101","90","68",
"1500000US170318163001","Block Group 1, Census Tract 8163, Cook County, Illinois","333","98","225","97","108","57",
"1500000US170318163002","Block Group 2, Census Tract 8163, Cook County, Illinois","455","86","399","88","56","47",
"1500000US170318163003","Block Group 3, Census Tract 8163, Cook County, Illinois","438","90","188","63","250","88",
"1500000US170318163004","Block Group 4, Census Tract 8163, Cook County, Illinois","249","60","219","61","30","30",
"1500000US170318164011","Block Group 1, Census Tract 8164.01, Cook County, Illinois","361","92","29","27","332","94",
"1500000US170318164012","Block Group 2, Census Tract 8164.01, Cook County, Illinois","201","80","63","45","138","75",
"1500000US170318164013","Block Group 3, Census Tract 8164.01, Cook County, Illinois","296","88","153","77","143","72",
"1500000US170318164014","Block Group 4, Census Tract 8164.01, Cook County, Illinois","353","124","66","53","287","113",
"1500000US170318164021","Block Group 1, Census Tract 8164.02, Cook County, Illinois","367","109","160","71","207","90",
"1500000US170318164022","Block Group 2, Census Tract 8164.02, Cook County, Illinois","466","213","336","207","130","77",
"1500000US170318164023","Block Group 3, Census Tract 8164.02, Cook County, Illinois","200","89","142","87","58","40",
"1500000US170318164024","Block Group 4, Census Tract 8164.02, Cook County, Illinois","219","85","66","49","153","72",
"1500000US170318165001","Block Group 1, Census Tract 8165, Cook County, Illinois","332","124","187","106","145","73",
"1500000US170318165002","Block Group 2, Census Tract 8165, Cook County, Illinois","658","138","280","99","378","138",
"1500000US170318165003","Block Group 3, Census Tract 8165, Cook County, Illinois","332","99","281","95","51","56",
"1500000US170318166001","Block Group 1, Census Tract 8166, Cook County, Illinois","210","77","159","70","51","37",
"1500000US170318166002","Block Group 2, Census Tract 8166, Cook County, Illinois","396","107","205","90","191","82",
"1500000US170318166003","Block Group 3, Census Tract 8166, Cook County, Illinois","671","155","292","101","379","160",
"1500000US170318167001","Block Group 1, Census Tract 8167, Cook County, Illinois","326","91","257","90","69","41",
"1500000US170318167002","Block Group 2, Census Tract 8167, Cook County, Illinois","586","93","298","85","288","78",
"1500000US170318168001","Block Group 1, Census Tract 8168, Cook County, Illinois","514","140","351","120","163","75",
"1500000US170318168002","Block Group 2, Census Tract 8168, Cook County, Illinois","663","145","586","150","77","68",
"1500000US170318168003","Block Group 3, Census Tract 8168, Cook County, Illinois","438","115","393","102","45","55",
"1500000US170318168004","Block Group 4, Census Tract 8168, Cook County, Illinois","304","119","284","117","20","24",
"1500000US170318169001","Block Group 1, Census Tract 8169, Cook County, Illinois","299","105","264","96","35","33",
"1500000US170318169002","Block Group 2, Census Tract 8169, Cook County, Illinois","374","102","334","97","40","39",
"1500000US170318169003","Block Group 3, Census Tract 8169, Cook County, Illinois","478","193","391","187","87","80",
"1500000US170318169004","Block Group 4, Census Tract 8169, Cook County, Illinois","645","150","611","151","34","40",
"1500000US170318170001","Block Group 1, Census Tract 8170, Cook County, Illinois","216","82","105","51","111","74",
"1500000US170318170002","Block Group 2, Census Tract 8170, Cook County, Illinois","265","83","115","69","150","72",
"1500000US170318170003","Block Group 3, Census Tract 8170, Cook County, Illinois","321","98","239","87","82","48",
"1500000US170318170004","Block Group 4, Census Tract 8170, Cook County, Illinois","434","123","368","113","66","52",
"1500000US170318170005","Block Group 5, Census Tract 8170, Cook County, Illinois","361","85","326","82","35","29",
"1500000US170318171011","Block Group 1, Census Tract 8171.01, Cook County, Illinois","485","148","291","131","194","79",
"1500000US170318171012","Block Group 2, Census Tract 8171.01, Cook County, Illinois","449","133","266","86","183","110",
"1500000US170318171013","Block Group 3, Census Tract 8171.01, Cook County, Illinois","299","106","184","93","115","74",
"1500000US170318171014","Block Group 4, Census Tract 8171.01, Cook County, Illinois","405","120","289","103","116","84",
"1500000US170318171021","Block Group 1, Census Tract 8171.02, Cook County, Illinois","442","156","155","73","287","156",
"1500000US170318171022","Block Group 2, Census Tract 8171.02, Cook County, Illinois","193","63","193","63","0","12",
"1500000US170318171023","Block Group 3, Census Tract 8171.02, Cook County, Illinois","393","103","319","97","74","66",
"1500000US170318172001","Block Group 1, Census Tract 8172, Cook County, Illinois","644","185","252","75","392","180",
"1500000US170318172002","Block Group 2, Census Tract 8172, Cook County, Illinois","128","62","90","39","38","40",
"1500000US170318172003","Block Group 3, Census Tract 8172, Cook County, Illinois","406","109","323","98","83","69",
"1500000US170318172004","Block Group 4, Census Tract 8172, Cook County, Illinois","303","115","38","37","265","114",
"1500000US170318173001","Block Group 1, Census Tract 8173, Cook County, Illinois","753","131","426","106","327","95",
"1500000US170318174001","Block Group 1, Census Tract 8174, Cook County, Illinois","288","106","196","94","92","77",
"1500000US170318174002","Block Group 2, Census Tract 8174, Cook County, Illinois","423","99","418","101","5","8",
"1500000US170318174003","Block Group 3, Census Tract 8174, Cook County, Illinois","459","124","213","71","246","117",
"1500000US170318175001","Block Group 1, Census Tract 8175, Cook County, Illinois","290","91","45","37","245","81",
"1500000US170318175002","Block Group 2, Census Tract 8175, Cook County, Illinois","293","88","106","59","187","71",
"1500000US170318175003","Block Group 3, Census Tract 8175, Cook County, Illinois","367","176","194","81","173","164",
"1500000US170318175004","Block Group 4, Census Tract 8175, Cook County, Illinois","307","99","184","76","123","73",
"1500000US170318176001","Block Group 1, Census Tract 8176, Cook County, Illinois","423","99","300","99","123","67",
"1500000US170318176002","Block Group 2, Census Tract 8176, Cook County, Illinois","346","96","208","62","138","71",
"1500000US170318176003","Block Group 3, Census Tract 8176, Cook County, Illinois","420","145","287","132","133","73",
"1500000US170318177001","Block Group 1, Census Tract 8177, Cook County, Illinois","246","114","246","114","0","12",
"1500000US170318177002","Block Group 2, Census Tract 8177, Cook County, Illinois","690","220","561","220","129","85",
"1500000US170318177003","Block Group 3, Census Tract 8177, Cook County, Illinois","598","146","477","128","121","94",
"1500000US170318177004","Block Group 4, Census Tract 8177, Cook County, Illinois","250","92","216","93","34","49",
"1500000US170318179001","Block Group 1, Census Tract 8179, Cook County, Illinois","583","201","290","178","293","169",
"1500000US170318179002","Block Group 2, Census Tract 8179, Cook County, Illinois","545","236","360","193","185","121",
"1500000US170318179003","Block Group 3, Census Tract 8179, Cook County, Illinois","295","125","85","63","210","129",
"1500000US170318179004","Block Group 4, Census Tract 8179, Cook County, Illinois","218","132","218","132","0","12",
"1500000US170318179005","Block Group 5, Census Tract 8179, Cook County, Illinois","512","168","512","168","0","12",
"1500000US170318180001","Block Group 1, Census Tract 8180, Cook County, Illinois","549","139","435","115","114","91",
"1500000US170318180002","Block Group 2, Census Tract 8180, Cook County, Illinois","380","118","183","72","197","97",
"1500000US170318180003","Block Group 3, Census Tract 8180, Cook County, Illinois","791","296","405","105","386","311",
"1500000US170318181001","Block Group 1, Census Tract 8181, Cook County, Illinois","398","77","398","77","0","12",
"1500000US170318181002","Block Group 2, Census Tract 8181, Cook County, Illinois","497","128","469","132","28","28",
"1500000US170318182001","Block Group 1, Census Tract 8182, Cook County, Illinois","432","141","374","141","58","39",
"1500000US170318182002","Block Group 2, Census Tract 8182, Cook County, Illinois","288","82","267","82","21","24",
"1500000US170318182003","Block Group 3, Census Tract 8182, Cook County, Illinois","372","117","372","117","0","12",
"1500000US170318182004","Block Group 4, Census Tract 8182, Cook County, Illinois","801","273","590","261","211","101",
"1500000US170318183001","Block Group 1, Census Tract 8183, Cook County, Illinois","424","88","255","88","169","65",
"1500000US170318183002","Block Group 2, Census Tract 8183, Cook County, Illinois","402","104","343","91","59","52",
"1500000US170318183003","Block Group 3, Census Tract 8183, Cook County, Illinois","550","116","379","116","171","93",
"1500000US170318183004","Block Group 4, Census Tract 8183, Cook County, Illinois","450","137","317","136","133","73",
"1500000US170318184011","Block Group 1, Census Tract 8184.01, Cook County, Illinois","239","78","180","65","59","45",
"1500000US170318184012","Block Group 2, Census Tract 8184.01, Cook County, Illinois","207","75","165","77","42","27",
"1500000US170318184013","Block Group 3, Census Tract 8184.01, Cook County, Illinois","397","123","328","100","69","84",
"1500000US170318184014","Block Group 4, Census Tract 8184.01, Cook County, Illinois","501","98","490","99","11","18",
"1500000US170318184021","Block Group 1, Census Tract 8184.02, Cook County, Illinois","301","63","245","51","56","47",
"1500000US170318184022","Block Group 2, Census Tract 8184.02, Cook County, Illinois","331","85","298","88","33","33",
"1500000US170318184023","Block Group 3, Census Tract 8184.02, Cook County, Illinois","870","251","521","165","349","219",
"1500000US170318185001","Block Group 1, Census Tract 8185, Cook County, Illinois","490","197","442","188","48","50",
"1500000US170318185002","Block Group 2, Census Tract 8185, Cook County, Illinois","627","102","564","100","63","66",
"1500000US170318185003","Block Group 3, Census Tract 8185, Cook County, Illinois","885","163","871","165","14","23",
"1500000US170318185004","Block Group 4, Census Tract 8185, Cook County, Illinois","307","97","307","97","0","12",
"1500000US170318186001","Block Group 1, Census Tract 8186, Cook County, Illinois","644","146","381","122","263","80",
"1500000US170318186002","Block Group 2, Census Tract 8186, Cook County, Illinois","793","176","734","179","59","42",
"1500000US170318186003","Block Group 3, Census Tract 8186, Cook County, Illinois","425","83","234","72","191","85",
"1500000US170318187001","Block Group 1, Census Tract 8187, Cook County, Illinois","255","73","255","73","0","12",
"1500000US170318187002","Block Group 2, Census Tract 8187, Cook County, Illinois","422","104","369","109","53","44",
"1500000US170318187003","Block Group 3, Census Tract 8187, Cook County, Illinois","402","73","394","75","8","12",
"1500000US170318187004","Block Group 4, Census Tract 8187, Cook County, Illinois","295","101","230","100","65","39",
"1500000US170318188001","Block Group 1, Census Tract 8188, Cook County, Illinois","304","72","281","69","23","34",
"1500000US170318188002","Block Group 2, Census Tract 8188, Cook County, Illinois","181","60","181","60","0","12",
"1500000US170318188003","Block Group 3, Census Tract 8188, Cook County, Illinois","192","83","158","81","34","39",
"1500000US170318188004","Block Group 4, Census Tract 8188, Cook County, Illinois","445","145","445","145","0","12",
"1500000US170318188005","Block Group 5, Census Tract 8188, Cook County, Illinois","393","102","326","105","67","50",
"1500000US170318188006","Block Group 6, Census Tract 8188, Cook County, Illinois","437","143","396","122","41","63",
"1500000US170318189001","Block Group 1, Census Tract 8189, Cook County, Illinois","465","100","363","89","102","51",
"1500000US170318189002","Block Group 2, Census Tract 8189, Cook County, Illinois","827","135","323","86","504","119",
"1500000US170318189003","Block Group 3, Census Tract 8189, Cook County, Illinois","478","81","444","72","34","41",
"1500000US170318190001","Block Group 1, Census Tract 8190, Cook County, Illinois","300","77","255","59","45","58",
"1500000US170318190002","Block Group 2, Census Tract 8190, Cook County, Illinois","410","80","395","82","15","18",
"1500000US170318190003","Block Group 3, Census Tract 8190, Cook County, Illinois","366","70","366","70","0","12",
"1500000US170318190004","Block Group 4, Census Tract 8190, Cook County, Illinois","375","75","212","57","163","53",
"1500000US170318191001","Block Group 1, Census Tract 8191, Cook County, Illinois","402","112","135","70","267","96",
"1500000US170318191002","Block Group 2, Census Tract 8191, Cook County, Illinois","395","136","278","117","117","69",
"1500000US170318191003","Block Group 3, Census Tract 8191, Cook County, Illinois","456","217","245","222","211","94",
"1500000US170318191004","Block Group 4, Census Tract 8191, Cook County, Illinois","543","200","243","159","300","112",
"1500000US170318192001","Block Group 1, Census Tract 8192, Cook County, Illinois","297","118","204","120","93","84",
"1500000US170318192002","Block Group 2, Census Tract 8192, Cook County, Illinois","522","113","438","114","84","60",
"1500000US170318192003","Block Group 3, Census Tract 8192, Cook County, Illinois","544","163","427","163","117","70",
"1500000US170318192004","Block Group 4, Census Tract 8192, Cook County, Illinois","584","160","406","146","178","138",
"1500000US170318193001","Block Group 1, Census Tract 8193, Cook County, Illinois","214","66","163","55","51","45",
"1500000US170318193002","Block Group 2, Census Tract 8193, Cook County, Illinois","441","92","357","75","84","48",
"1500000US170318193003","Block Group 3, Census Tract 8193, Cook County, Illinois","300","102","235","96","65","50",
"1500000US170318194001","Block Group 1, Census Tract 8194, Cook County, Illinois","608","212","351","178","257","133",
"1500000US170318194002","Block Group 2, Census Tract 8194, Cook County, Illinois","603","168","186","95","417","176",
"1500000US170318194003","Block Group 3, Census Tract 8194, Cook County, Illinois","173","56","161","54","12","19",
"1500000US170318194004","Block Group 4, Census Tract 8194, Cook County, Illinois","471","105","365","102","106","79",
"1500000US170318194005","Block Group 5, Census Tract 8194, Cook County, Illinois","234","93","174","88","60","46",
"1500000US170318195001","Block Group 1, Census Tract 8195, Cook County, Illinois","340","70","274","69","66","34",
"1500000US170318195002","Block Group 2, Census Tract 8195, Cook County, Illinois","359","101","112","35","247","100",
"1500000US170318195003","Block Group 3, Census Tract 8195, Cook County, Illinois","458","130","296","120","162","73",
"1500000US170318195004","Block Group 4, Census Tract 8195, Cook County, Illinois","247","96","210","80","37","59",
"1500000US170318196001","Block Group 1, Census Tract 8196, Cook County, Illinois","264","53","255","52","9","14",
"1500000US170318196002","Block Group 2, Census Tract 8196, Cook County, Illinois","338","70","338","70","0","12",
"1500000US170318196003","Block Group 3, Census Tract 8196, Cook County, Illinois","431","204","403","203","28","24",
"1500000US170318196004","Block Group 4, Census Tract 8196, Cook County, Illinois","262","61","214","58","48","53",
"1500000US170318197001","Block Group 1, Census Tract 8197, Cook County, Illinois","307","74","286","71","21","31",
"1500000US170318197002","Block Group 2, Census Tract 8197, Cook County, Illinois","606","84","576","78","30","37",
"1500000US170318197003","Block Group 3, Census Tract 8197, Cook County, Illinois","504","123","500","123","4","6",
"1500000US170318197004","Block Group 4, Census Tract 8197, Cook County, Illinois","337","82","337","82","0","12",
"1500000US170318198011","Block Group 1, Census Tract 8198.01, Cook County, Illinois","237","56","237","56","0","12",
"1500000US170318198012","Block Group 2, Census Tract 8198.01, Cook County, Illinois","329","69","308","65","21","23",
"1500000US170318198013","Block Group 3, Census Tract 8198.01, Cook County, Illinois","381","74","368","72","13","17",
"1500000US170318198014","Block Group 4, Census Tract 8198.01, Cook County, Illinois","270","95","270","95","0","12",
"1500000US170318198015","Block Group 5, Census Tract 8198.01, Cook County, Illinois","411","107","404","108","7","11",
"1500000US170318198021","Block Group 1, Census Tract 8198.02, Cook County, Illinois","381","46","374","46","7","11",
"1500000US170318198022","Block Group 2, Census Tract 8198.02, Cook County, Illinois","561","143","537","142","24","14",
"1500000US170318199001","Block Group 1, Census Tract 8199, Cook County, Illinois","379","90","379","90","0","12",
"1500000US170318199002","Block Group 2, Census Tract 8199, Cook County, Illinois","409","73","391","74","18","19",
"1500000US170318199003","Block Group 3, Census Tract 8199, Cook County, Illinois","263","54","263","54","0","12",
"1500000US170318200001","Block Group 1, Census Tract 8200, Cook County, Illinois","272","57","203","49","69","31",
"1500000US170318200002","Block Group 2, Census Tract 8200, Cook County, Illinois","327","52","327","52","0","12",
"1500000US170318201011","Block Group 1, Census Tract 8201.01, Cook County, Illinois","204","77","204","77","0","12",
"1500000US170318201012","Block Group 2, Census Tract 8201.01, Cook County, Illinois","763","265","747","264","16","26",
"1500000US170318201013","Block Group 3, Census Tract 8201.01, Cook County, Illinois","353","138","340","142","13","21",
"1500000US170318201014","Block Group 4, Census Tract 8201.01, Cook County, Illinois","270","86","257","86","13","20",
"1500000US170318201015","Block Group 5, Census Tract 8201.01, Cook County, Illinois","283","78","283","78","0","12",
"1500000US170318201016","Block Group 6, Census Tract 8201.01, Cook County, Illinois","773","144","723","147","50","48",
"1500000US170318201017","Block Group 7, Census Tract 8201.01, Cook County, Illinois","396","94","326","79","70","57",
"1500000US170318201031","Block Group 1, Census Tract 8201.03, Cook County, Illinois","526","165","427","161","99","67",
"1500000US170318201032","Block Group 2, Census Tract 8201.03, Cook County, Illinois","298","92","142","55","156","80",
"1500000US170318201033","Block Group 3, Census Tract 8201.03, Cook County, Illinois","406","85","224","56","182","79",
"1500000US170318201034","Block Group 4, Census Tract 8201.03, Cook County, Illinois","328","60","305","64","23","22",
"1500000US170318201041","Block Group 1, Census Tract 8201.04, Cook County, Illinois","361","89","243","91","118","62",
"1500000US170318201042","Block Group 2, Census Tract 8201.04, Cook County, Illinois","554","122","451","87","103","108",
"1500000US170318201043","Block Group 3, Census Tract 8201.04, Cook County, Illinois","225","61","225","61","0","12",
"1500000US170318201044","Block Group 4, Census Tract 8201.04, Cook County, Illinois","549","81","244","56","305","84",
"1500000US170318202021","Block Group 1, Census Tract 8202.02, Cook County, Illinois","649","170","503","167","146","57",
"1500000US170318202022","Block Group 2, Census Tract 8202.02, Cook County, Illinois","374","95","316","100","58","42",
"1500000US170318202023","Block Group 3, Census Tract 8202.02, Cook County, Illinois","297","75","222","59","75","64",
"1500000US170318202031","Block Group 1, Census Tract 8202.03, Cook County, Illinois","457","124","457","124","0","12",
"1500000US170318202032","Block Group 2, Census Tract 8202.03, Cook County, Illinois","718","118","713","118","5","11",
"1500000US170318202041","Block Group 1, Census Tract 8202.04, Cook County, Illinois","770","142","571","117","199","123",
"1500000US170318202042","Block Group 2, Census Tract 8202.04, Cook County, Illinois","328","115","259","116","69","58",
"1500000US170318202043","Block Group 3, Census Tract 8202.04, Cook County, Illinois","868","297","842","307","26","31",
"1500000US170318203001","Block Group 1, Census Tract 8203, Cook County, Illinois","614","131","302","100","312","106",
"1500000US170318203002","Block Group 2, Census Tract 8203, Cook County, Illinois","202","92","100","61","102","63",
"1500000US170318203003","Block Group 3, Census Tract 8203, Cook County, Illinois","332","95","275","85","57","57",
"1500000US170318203004","Block Group 4, Census Tract 8203, Cook County, Illinois","421","101","303","92","118","81",
"1500000US170318204001","Block Group 1, Census Tract 8204, Cook County, Illinois","314","100","83","52","231","98",
"1500000US170318204002","Block Group 2, Census Tract 8204, Cook County, Illinois","609","157","274","111","335","146",
"1500000US170318204003","Block Group 3, Census Tract 8204, Cook County, Illinois","777","145","409","153","368","103",
"1500000US170318205011","Block Group 1, Census Tract 8205.01, Cook County, Illinois","226","57","196","54","30","26",
"1500000US170318205012","Block Group 2, Census Tract 8205.01, Cook County, Illinois","320","114","294","118","26","43",
"1500000US170318205013","Block Group 3, Census Tract 8205.01, Cook County, Illinois","342","144","195","72","147","139",
"1500000US170318205014","Block Group 4, Census Tract 8205.01, Cook County, Illinois","423","115","255","94","168","98",
"1500000US170318205015","Block Group 5, Census Tract 8205.01, Cook County, Illinois","585","139","497","134","88","65",
"1500000US170318205021","Block Group 1, Census Tract 8205.02, Cook County, Illinois","650","170","582","172","68","65",
"1500000US170318205022","Block Group 2, Census Tract 8205.02, Cook County, Illinois","445","200","240","62","205","194",
"1500000US170318205023","Block Group 3, Census Tract 8205.02, Cook County, Illinois","684","132","322","83","362","120",
"1500000US170318205024","Block Group 4, Census Tract 8205.02, Cook County, Illinois","209","89","129","57","80","78",
"1500000US170318206031","Block Group 1, Census Tract 8206.03, Cook County, Illinois","539","125","276","117","263","90",
"1500000US170318206032","Block Group 2, Census Tract 8206.03, Cook County, Illinois","768","151","573","146","195","94",
"1500000US170318206033","Block Group 3, Census Tract 8206.03, Cook County, Illinois","520","106","489","109","31","36",
"1500000US170318206041","Block Group 1, Census Tract 8206.04, Cook County, Illinois","1091","175","484","132","607","149",
"1500000US170318206042","Block Group 2, Census Tract 8206.04, Cook County, Illinois","293","95","198","67","95","73",
"1500000US170318206051","Block Group 1, Census Tract 8206.05, Cook County, Illinois","793","208","142","69","651","198",
"1500000US170318206052","Block Group 2, Census Tract 8206.05, Cook County, Illinois","618","175","211","63","407","177",
"1500000US170318206053","Block Group 3, Census Tract 8206.05, Cook County, Illinois","501","146","0","12","501","146",
"1500000US170318206061","Block Group 1, Census Tract 8206.06, Cook County, Illinois","882","122","672","123","210","105",
"1500000US170318206062","Block Group 2, Census Tract 8206.06, Cook County, Illinois","781","157","520","141","261","102",
"1500000US170318207001","Block Group 1, Census Tract 8207, Cook County, Illinois","405","107","371","103","34","41",
"1500000US170318207002","Block Group 2, Census Tract 8207, Cook County, Illinois","633","173","611","174","22","36",
"1500000US170318207003","Block Group 3, Census Tract 8207, Cook County, Illinois","489","165","269","132","220","113",
"1500000US170318207004","Block Group 4, Census Tract 8207, Cook County, Illinois","787","231","602","204","185","143",
"1500000US170318208001","Block Group 1, Census Tract 8208, Cook County, Illinois","391","78","301","73","90","52",
"1500000US170318208002","Block Group 2, Census Tract 8208, Cook County, Illinois","416","106","316","73","100","93",
"1500000US170318208003","Block Group 3, Census Tract 8208, Cook County, Illinois","355","66","339","69","16","15",
"1500000US170318209011","Block Group 1, Census Tract 8209.01, Cook County, Illinois","965","310","577","300","388","124",
"1500000US170318209012","Block Group 2, Census Tract 8209.01, Cook County, Illinois","460","115","308","94","152","74",
"1500000US170318209013","Block Group 3, Census Tract 8209.01, Cook County, Illinois","176","70","176","70","0","12",
"1500000US170318209014","Block Group 4, Census Tract 8209.01, Cook County, Illinois","209","66","169","54","40","41",
"1500000US170318209021","Block Group 1, Census Tract 8209.02, Cook County, Illinois","298","143","293","143","5","9",
"1500000US170318209022","Block Group 2, Census Tract 8209.02, Cook County, Illinois","395","110","306","78","89","79",
"1500000US170318209023","Block Group 3, Census Tract 8209.02, Cook County, Illinois","377","155","341","155","36","46",
"1500000US170318209024","Block Group 4, Census Tract 8209.02, Cook County, Illinois","485","145","371","109","114","92",
"1500000US170318210011","Block Group 1, Census Tract 8210.01, Cook County, Illinois","333","79","242","66","91","48",
"1500000US170318210012","Block Group 2, Census Tract 8210.01, Cook County, Illinois","281","94","193","80","88","65",
"1500000US170318210013","Block Group 3, Census Tract 8210.01, Cook County, Illinois","528","145","406","143","122","67",
"1500000US170318210014","Block Group 4, Census Tract 8210.01, Cook County, Illinois","430","107","204","80","226","92",
