"GEO_ID","NAME","B17021_001E","B17021_001M","B17021_002E","B17021_002M","B17021_003E","B17021_003M","B17021_004E","B17021_004M","B17021_005E","B17021_005M","B17021_006E","B17021_006M","B17021_007E","B17021_007M","B17021_008E","B17021_008M","B17021_009E","B17021_009M","B17021_010E","B17021_010M","B17021_011E","B17021_011M","B17021_012E","B17021_012M","B17021_013E","B17021_013M","B17021_014E","B17021_014M","B17021_015E","B17021_015M","B17021_016E","B17021_016M","B17021_017E","B17021_017M","B17021_018E","B17021_018M","B17021_019E","B17021_019M","B17021_020E","B17021_020M","B17021_021E","B17021_021M","B17021_022E","B17021_022M","B17021_023E","B17021_023M","B17021_024E","B17021_024M","B17021_025E","B17021_025M","B17021_026E","B17021_026M","B17021_027E","B17021_027M","B17021_028E","B17021_028M","B17021_029E","B17021_029M","B17021_030E","B17021_030M","B17021_031E","B17021_031M","B17021_032E","B17021_032M","B17021_033E","B17021_033M","B17021_034E","B17021_034M","B17021_035E","B17021_035M",
"1500000US170318028025","Block Group 5, Census Tract 8028.02, Cook County, Illinois","1332","389","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1332","389","1192","404","939","356","939","356","0","12","253","272","222","268","222","268","0","12","31","49","31","49","0","12","140","64","127","55","114","53","13","23","13","22",
"1500000US170318029001","Block Group 1, Census Tract 8029, Cook County, Illinois","1299","507","40","58","40","58","0","12","0","12","0","12","40","58","40","58","40","58","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1259","511","1198","524","1168","536","1168","536","0","12","30","46","30","46","30","46","0","12","0","12","0","12","0","12","61","50","48","40","39","39","9","16","13","23",
"1500000US170318029002","Block Group 2, Census Tract 8029, Cook County, Illinois","1540","366","59","51","19","33","19","33","0","12","19","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12","40","37","40","37","40","37","0","12","0","12","1481","361","1428","367","1395","371","1395","371","0","12","33","64","33","64","21","40","12","24","0","12","0","12","0","12","53","62","53","62","53","62","0","12","0","12",
"1500000US170318029003","Block Group 3, Census Tract 8029, Cook County, Illinois","1990","323","45","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","45","49","22","34","0","12","22","34","23","35","1945","321","1747","343","1549","314","1549","314","0","12","198","192","23","37","23","37","0","12","175","187","137","145","38","43","198","126","133","113","133","113","0","12","65","58",
"1500000US170318029004","Block Group 4, Census Tract 8029, Cook County, Illinois","991","297","56","74","45","71","45","71","45","71","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","17","11","17","11","17","0","12","0","12","935","287","795","289","603","240","603","240","0","12","192","216","62","95","62","95","0","12","130","205","130","205","0","12","140","91","128","89","119","89","9","15","12","18",
"1500000US170318030051","Block Group 1, Census Tract 8030.05, Cook County, Illinois","1059","344","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","8","13","8","13","0","12","0","12","1051","346","1032","349","914","332","914","332","0","12","118","113","40","70","40","70","0","12","78","87","78","87","0","12","19","20","19","20","19","20","0","12","0","12",
"1500000US170318030052","Block Group 2, Census Tract 8030.05, Cook County, Illinois","1536","383","82","58","13","20","13","20","0","12","13","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","69","56","69","56","69","56","0","12","0","12","1454","381","1039","338","957","345","957","345","0","12","82","105","69","102","69","102","0","12","13","22","13","22","0","12","415","194","371","183","332","185","39","45","44","51",
"1500000US170318030071","Block Group 1, Census Tract 8030.07, Cook County, Illinois","1945","560","206","299","187","297","187","297","187","297","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","23","15","22","15","22","0","12","4","4","1739","472","1503","492","1150","447","1150","447","0","12","353","332","295","329","249","270","46","69","58","68","58","68","0","12","236","123","203","106","169","99","34","37","33","36",
"1500000US170318030072","Block Group 2, Census Tract 8030.07, Cook County, Illinois","1667","414","266","391","250","391","250","391","250","391","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","26","15","26","15","26","0","12","1","2","1401","256","1287","280","1287","280","1287","280","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","114","77","97","63","81","58","16","26","17","27",
"1500000US170318030073","Block Group 3, Census Tract 8030.07, Cook County, Illinois","1784","345","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","8","13","0","12","8","13","0","12","1776","346","1546","349","1223","304","1223","304","0","12","323","238","0","12","0","12","0","12","323","238","278","185","45","72","230","130","206","118","195","115","11","19","24","31",
"1500000US170318030081","Block Group 1, Census Tract 8030.08, Cook County, Illinois","2015","353","40","38","18","28","0","12","0","12","0","12","18","28","0","12","0","12","0","12","18","28","18","28","0","12","22","25","16","17","8","13","8","12","6","10","1975","350","1808","369","1571","355","1571","355","0","12","237","165","57","62","57","62","0","12","180","157","157","128","23","36","167","103","134","75","108","64","26","39","33","42",
"1500000US170318030082","Block Group 2, Census Tract 8030.08, Cook County, Illinois","931","194","4","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","9","4","9","4","9","0","12","0","12","927","194","884","197","786","210","786","210","0","12","98","86","0","12","0","12","0","12","98","86","98","86","0","12","43","40","43","40","43","40","0","12","0","12",
"1500000US170318030083","Block Group 3, Census Tract 8030.08, Cook County, Illinois","1787","458","10","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","12","8","13","8","13","0","12","2","4","1777","457","1691","462","1435","421","1435","421","0","12","256","173","33","51","20","32","13","20","223","164","223","164","0","12","86","54","62","35","42","28","20","22","24","25",
"1500000US170318030101","Block Group 1, Census Tract 8030.10, Cook County, Illinois","692","247","18","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","29","18","29","18","29","0","12","0","12","674","248","593","261","455","236","455","236","0","12","138","136","0","12","0","12","0","12","138","136","119","123","19","29","81","63","59","44","41","39","18","22","22","27",
"1500000US170318030102","Block Group 2, Census Tract 8030.10, Cook County, Illinois","811","403","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","811","403","794","405","619","442","619","442","0","12","175","182","114","171","114","171","0","12","61","72","61","72","0","12","17","21","17","21","17","21","0","12","0","12",
"1500000US170318030103","Block Group 3, Census Tract 8030.10, Cook County, Illinois","1167","342","54","91","54","91","0","12","0","12","0","12","54","91","0","12","0","12","0","12","54","91","54","91","0","12","0","12","0","12","0","12","0","12","0","12","1113","343","1083","347","1012","350","1012","350","0","12","71","71","0","12","0","12","0","12","71","71","61","69","10","16","30","35","30","35","30","35","0","12","0","12",
"1500000US170318030104","Block Group 4, Census Tract 8030.10, Cook County, Illinois","1941","274","112","116","78","111","78","111","71","111","7","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","34","40","34","40","21","34","13","20","0","12","1829","291","1509","298","1418","320","1418","320","0","12","91","105","0","12","0","12","0","12","91","105","91","105","0","12","320","121","273","108","238","109","35","38","47","44",
"1500000US170318030121","Block Group 1, Census Tract 8030.12, Cook County, Illinois","2033","266","105","75","57","67","57","67","57","67","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","48","31","32","27","32","27","0","12","16","16","1928","254","1470","247","1237","247","1237","247","0","12","233","109","14","22","14","22","0","12","219","106","209","101","10","14","458","136","382","118","300","119","82","44","76","50",
"1500000US170318030131","Block Group 1, Census Tract 8030.13, Cook County, Illinois","1746","421","91","70","50","65","50","65","50","65","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","41","38","41","38","41","38","0","12","0","12","1655","419","1326","399","1065","397","1065","397","0","12","261","191","164","147","164","147","0","12","97","124","80","98","17","29","329","167","318","164","306","163","12","19","11","19",
"1500000US170318030132","Block Group 2, Census Tract 8030.13, Cook County, Illinois","2869","776","74","73","37","62","37","62","37","62","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","37","35","37","35","37","35","0","12","0","12","2795","780","2614","797","2463","814","2463","814","0","12","151","197","125","195","96","150","29","46","26","45","26","45","0","12","181","74","181","74","181","74","0","12","0","12",
"1500000US170318030133","Block Group 3, Census Tract 8030.13, Cook County, Illinois","871","254","50","65","38","64","0","12","0","12","0","12","38","64","0","12","0","12","0","12","38","64","38","64","0","12","12","20","12","20","12","20","0","12","0","12","821","249","628","257","628","257","628","257","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","193","69","180","63","167","63","13","21","13","20",
"1500000US170318030141","Block Group 1, Census Tract 8030.14, Cook County, Illinois","1566","321","121","118","37","47","0","12","0","12","0","12","37","47","0","12","0","12","0","12","37","47","28","42","9","14","84","132","84","132","84","132","0","12","0","12","1445","291","1214","289","857","245","857","245","0","12","357","172","99","95","90","86","9","13","258","151","225","137","33","28","231","107","221","106","214","106","7","9","10","11",
"1500000US170318030142","Block Group 2, Census Tract 8030.14, Cook County, Illinois","1782","311","220","178","179","171","100","149","100","149","0","12","79","109","9","14","0","12","9","14","70","108","70","108","0","12","41","36","41","36","41","36","0","12","0","12","1562","326","1408","331","978","291","978","291","0","12","430","222","65","58","65","58","0","12","365","224","356","222","9","14","154","72","138","62","128","58","10","17","16","24",
"1500000US170318030151","Block Group 1, Census Tract 8030.15, Cook County, Illinois","2161","443","69","58","32","36","32","36","32","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","37","48","8","13","8","13","0","12","29","46","2092","437","1783","443","1532","452","1532","452","0","12","251","187","180","169","145","124","35","51","71","69","71","69","0","12","309","94","274","86","216","79","58","45","35","26",
"1500000US170318030152","Block Group 2, Census Tract 8030.15, Cook County, Illinois","1306","326","84","73","46","61","40","60","40","60","0","12","6","9","6","9","6","9","0","12","0","12","0","12","0","12","38","40","38","40","29","36","9","16","0","12","1222","321","928","327","551","193","551","193","0","12","377","280","80","87","80","87","0","12","297","275","297","275","0","12","294","90","259","79","231","77","28","29","35","32",
"1500000US170318030153","Block Group 3, Census Tract 8030.15, Cook County, Illinois","915","217","23","36","23","36","0","12","0","12","0","12","23","36","23","36","23","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","892","211","839","215","766","223","766","223","0","12","73","62","0","12","0","12","0","12","73","62","73","62","0","12","53","48","32","27","10","13","22","23","21","23",
"1500000US170318030161","Block Group 1, Census Tract 8030.16, Cook County, Illinois","2754","373","28","29","17","26","17","26","17","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","13","5","8","5","8","0","12","6","11","2726","373","2582","377","2445","336","2445","336","0","12","137","161","115","158","115","158","0","12","22","23","22","23","0","12","144","52","126","44","117","43","9","10","18","19",
"1500000US170318030171","Block Group 1, Census Tract 8030.17, Cook County, Illinois","2119","495","110","147","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","110","147","86","140","86","140","0","12","24","35","2009","516","1687","563","1606","563","1606","563","0","12","81","90","0","12","0","12","0","12","81","90","81","90","0","12","322","132","296","126","239","122","57","51","26","30",
"1500000US170318030172","Block Group 2, Census Tract 8030.17, Cook County, Illinois","1804","309","48","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","48","36","0","12","0","12","0","12","48","36","1756","310","1382","309","1339","314","1339","314","0","12","43","71","0","12","0","12","0","12","43","71","43","71","0","12","374","120","302","100","246","108","56","54","72","58",
"1500000US170318030173","Block Group 3, Census Tract 8030.17, Cook County, Illinois","1785","345","145","173","128","169","30","47","30","47","0","12","98","163","98","163","47","78","51","85","0","12","0","12","0","12","17","30","17","30","17","30","0","12","0","12","1640","351","1223","345","1188","346","1188","346","0","12","35","56","0","12","0","12","0","12","35","56","35","56","0","12","417","204","321","128","233","102","88","89","96","100",
"1500000US170318031001","Block Group 1, Census Tract 8031, Cook County, Illinois","1982","417","64","55","17","28","0","12","0","12","0","12","17","28","0","12","0","12","0","12","17","28","17","28","0","12","47","45","36","43","36","43","0","12","11","11","1918","428","1794","426","1356","331","1356","331","0","12","438","309","0","12","0","12","0","12","438","309","438","309","0","12","124","47","109","39","95","38","14","17","15","17",
"1500000US170318031002","Block Group 2, Census Tract 8031, Cook County, Illinois","1392","266","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1392","266","1323","273","1248","271","1248","271","0","12","75","61","0","12","0","12","0","12","75","61","75","61","0","12","69","34","69","34","69","34","0","12","0","12",
"1500000US170318032001","Block Group 1, Census Tract 8032, Cook County, Illinois","1886","472","147","181","108","170","108","170","108","170","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","39","57","0","12","0","12","0","12","39","57","1739","467","1547","460","1298","326","1298","326","0","12","249","329","204","319","204","319","0","12","45","70","45","70","0","12","192","97","169","85","118","61","51","66","23","35",
"1500000US170318032002","Block Group 2, Census Tract 8032, Cook County, Illinois","1560","356","24","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","22","22","22","22","22","0","12","2","3","1536","361","904","268","806","284","806","284","0","12","98","81","16","26","16","26","0","12","82","83","82","83","0","12","632","261","630","262","630","262","0","12","2","3",
"1500000US170318032003","Block Group 3, Census Tract 8032, Cook County, Illinois","1301","315","23","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","27","23","27","23","27","0","12","0","12","1278","318","1089","321","752","260","752","260","0","12","337","296","135","150","118","135","17","27","202","256","202","256","0","12","189","84","173","71","161","68","12","19","16","27",
"1500000US170318033001","Block Group 1, Census Tract 8033, Cook County, Illinois","2132","437","80","78","25","44","0","12","0","12","0","12","25","44","0","12","0","12","0","12","25","44","25","44","0","12","55","65","0","12","0","12","0","12","55","65","2052","441","1584","464","1522","464","1522","464","0","12","62","68","0","12","0","12","0","12","62","68","62","68","0","12","468","175","446","169","423","166","23","28","22","28",
"1500000US170318033002","Block Group 2, Census Tract 8033, Cook County, Illinois","1652","352","198","153","33","54","33","54","33","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","165","141","165","141","165","141","0","12","0","12","1454","356","1161","366","1005","370","1005","370","0","12","156","155","0","12","0","12","0","12","156","155","156","155","0","12","293","144","293","144","293","144","0","12","0","12",
"1500000US170318033003","Block Group 3, Census Tract 8033, Cook County, Illinois","1833","458","55","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","55","57","55","57","23","27","32","49","0","12","1778","464","1018","280","828","284","828","284","0","12","190","166","144","150","123","130","21","29","46","71","46","71","0","12","760","373","636","360","560","359","76","59","124","88",
"1500000US170318034001","Block Group 1, Census Tract 8034, Cook County, Illinois","938","297","18","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","28","18","28","18","28","0","12","0","12","920","298","851","304","810","298","810","298","0","12","41","69","41","69","41","69","0","12","0","12","0","12","0","12","69","55","54","44","44","43","10","15","15","23",
"1500000US170318034002","Block Group 2, Census Tract 8034, Cook County, Illinois","1407","905","36","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","36","52","32","52","32","52","0","12","4","3","1371","909","1237","913","519","252","519","252","0","12","718","911","0","12","0","12","0","12","718","911","718","911","0","12","134","134","71","70","17","29","54","68","63","67",
"1500000US170318034003","Block Group 3, Census Tract 8034, Cook County, Illinois","740","278","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","740","278","723","277","723","277","723","277","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","27","17","27","17","27","0","12","0","12",
"1500000US170318034004","Block Group 4, Census Tract 8034, Cook County, Illinois","1509","284","92","90","45","51","29","45","29","45","0","12","16","24","16","24","0","12","16","24","0","12","0","12","0","12","47","76","47","76","47","76","0","12","0","12","1417","304","1335","306","1112","303","1112","303","0","12","223","184","152","160","152","160","0","12","71","82","71","82","0","12","82","47","82","47","82","47","0","12","0","12",
"1500000US170318034005","Block Group 5, Census Tract 8034, Cook County, Illinois","953","213","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","953","213","891","233","855","229","855","229","0","12","36","58","0","12","0","12","0","12","36","58","36","58","0","12","62","51","62","51","62","51","0","12","0","12",
"1500000US170318034006","Block Group 6, Census Tract 8034, Cook County, Illinois","860","246","29","43","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","29","43","17","28","17","28","0","12","12","30","831","239","770","250","666","271","666","271","0","12","104","120","74","105","74","105","0","12","30","48","30","48","0","12","61","79","46","49","34","37","12","30","15","37",
"1500000US170318035001","Block Group 1, Census Tract 8035, Cook County, Illinois","930","255","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","930","255","761","275","610","290","610","290","0","12","151","155","0","12","0","12","0","12","151","155","151","155","0","12","169","92","155","86","144","84","11","19","14","24",
"1500000US170318035002","Block Group 2, Census Tract 8035, Cook County, Illinois","901","332","26","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","26","29","26","29","26","29","0","12","0","12","875","334","850","336","713","345","713","345","0","12","137","97","46","55","46","55","0","12","91","91","91","91","0","12","25","27","25","27","25","27","0","12","0","12",
"1500000US170318035003","Block Group 3, Census Tract 8035, Cook County, Illinois","2101","588","144","164","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","144","164","74","69","74","69","0","12","70","148","1957","577","1617","598","1393","582","1393","582","0","12","224","183","0","12","0","12","0","12","224","183","205","161","19","31","340","134","267","100","213","90","54","43","73","60",
"1500000US170318035004","Block Group 4, Census Tract 8035, Cook County, Illinois","1099","293","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1099","293","1046","298","1046","298","1046","298","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","53","37","53","37","53","37","0","12","0","12",
"1500000US170318035005","Block Group 5, Census Tract 8035, Cook County, Illinois","459","207","23","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","29","12","20","12","20","0","12","11","19","436","206","339","205","278","205","278","205","0","12","61","70","0","12","0","12","0","12","61","70","61","70","0","12","97","55","86","47","65","41","21","25","11","17",
"1500000US170318036031","Block Group 1, Census Tract 8036.03, Cook County, Illinois","1813","328","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1813","328","1608","353","1533","348","1533","348","0","12","75","78","52","69","52","69","0","12","23","37","23","37","0","12","205","93","169","71","138","71","31","37","36","45",
"1500000US170318036032","Block Group 2, Census Tract 8036.03, Cook County, Illinois","1057","356","29","34","18","28","18","28","0","12","18","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","18","11","18","11","18","0","12","0","12","1028","351","1008","351","932","352","932","352","0","12","76","90","0","12","0","12","0","12","76","90","65","75","11","18","20","36","10","18","0","12","10","18","10","18",
"1500000US170318036033","Block Group 3, Census Tract 8036.03, Cook County, Illinois","2361","378","23","34","23","34","23","34","0","12","23","34","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","2338","376","2250","378","2104","396","2081","397","23","34","146","126","0","12","0","12","0","12","146","126","146","126","0","12","88","61","88","61","88","61","0","12","0","12",
"1500000US170318036034","Block Group 4, Census Tract 8036.03, Cook County, Illinois","1096","338","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1096","338","1050","340","875","347","875","347","0","12","175","176","28","43","28","43","0","12","147","173","108","128","39","46","46","58","46","58","46","58","0","12","0","12",
"1500000US170318036041","Block Group 1, Census Tract 8036.04, Cook County, Illinois","1138","300","57","42","18","28","18","28","18","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","39","32","39","32","39","32","0","12","0","12","1081","302","699","295","497","205","497","205","0","12","202","225","0","12","0","12","0","12","202","225","202","225","0","12","382","130","277","66","189","58","88","62","105","78",
"1500000US170318036042","Block Group 2, Census Tract 8036.04, Cook County, Illinois","916","187","26","25","10","16","10","16","10","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","20","5","9","5","9","0","12","11","18","890","186","715","185","601","159","601","159","0","12","114","95","0","12","0","12","0","12","114","95","114","95","0","12","175","56","152","43","127","40","25","24","23","26",
"1500000US170318036043","Block Group 3, Census Tract 8036.04, Cook County, Illinois","1005","213","13","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","22","0","12","0","12","0","12","13","22","992","209","872","222","585","168","581","166","4","8","287","206","125","138","125","138","0","12","162","145","162","145","0","12","120","49","105","41","79","38","26","25","15","18",
"1500000US170318036044","Block Group 4, Census Tract 8036.04, Cook County, Illinois","1242","467","407","382","407","382","300","348","300","348","0","12","107","173","0","12","0","12","0","12","107","173","107","173","0","12","0","12","0","12","0","12","0","12","0","12","835","315","746","323","577","205","577","205","0","12","169","270","169","270","75","119","94","151","0","12","0","12","0","12","89","47","84","45","79","46","5","9","5","9",
"1500000US170318036051","Block Group 1, Census Tract 8036.05, Cook County, Illinois","1397","399","34","84","17","78","17","78","17","78","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","28","17","28","17","28","0","12","0","12","1363","378","1258","382","1065","391","1065","391","0","12","193","150","70","112","70","112","0","12","123","102","123","102","0","12","105","96","88","85","70","82","18","28","17","28",
"1500000US170318036052","Block Group 2, Census Tract 8036.05, Cook County, Illinois","836","232","61","58","33","51","33","51","33","51","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","28","29","18","28","18","28","0","12","10","8","775","232","694","231","678","237","678","237","0","12","16","24","0","12","0","12","0","12","16","24","16","24","0","12","81","78","53","48","31","33","22","36","28","36",
"1500000US170318036053","Block Group 3, Census Tract 8036.05, Cook County, Illinois","1514","299","14","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","21","14","21","0","12","14","21","0","12","1500","300","1251","306","1057","297","1057","297","0","12","194","186","0","12","0","12","0","12","194","186","194","186","0","12","249","173","179","184","166","183","13","22","70","92",
"1500000US170318036054","Block Group 4, Census Tract 8036.05, Cook County, Illinois","510","155","21","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","20","14","22","14","22","0","12","7","13","489","154","318","138","221","115","221","115","0","12","97","88","0","12","0","12","0","12","97","88","97","88","0","12","171","114","171","114","164","113","7","12","0","12",
"1500000US170318036055","Block Group 5, Census Tract 8036.05, Cook County, Illinois","2250","491","342","287","244","275","0","12","0","12","0","12","244","275","0","12","0","12","0","12","244","275","191","223","53","64","98","82","98","82","53","49","45","67","0","12","1908","552","1699","554","1008","546","985","537","23","39","691","409","76","118","76","118","0","12","615","398","592","398","23","36","209","134","97","58","44","49","53","54","112","98",
"1500000US170318036071","Block Group 1, Census Tract 8036.07, Cook County, Illinois","785","185","10","16","10","16","0","12","0","12","0","12","10","16","0","12","0","12","0","12","10","16","10","16","0","12","0","12","0","12","0","12","0","12","0","12","775","187","745","196","667","185","667","185","0","12","78","91","21","32","21","32","0","12","57","87","57","87","0","12","30","24","30","24","30","24","0","12","0","12",
"1500000US170318036072","Block Group 2, Census Tract 8036.07, Cook County, Illinois","1145","473","2","5","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","2","5","0","12","0","12","0","12","2","5","1143","473","1124","473","726","177","726","177","0","12","398","527","0","12","0","12","0","12","398","527","398","527","0","12","19","25","13","16","7","12","6","11","6","11",
"1500000US170318036073","Block Group 3, Census Tract 8036.07, Cook County, Illinois","1823","267","54","46","24","39","24","39","24","39","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","28","13","15","13","15","0","12","17","26","1769","268","1500","290","1367","296","1367","296","0","12","133","94","73","74","73","74","0","12","60","58","60","58","0","12","269","102","243","93","213","90","30","27","26","23",
"1500000US170318036074","Block Group 4, Census Tract 8036.07, Cook County, Illinois","802","134","12","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","13","0","12","0","12","0","12","12","13","790","134","708","146","652","143","652","143","0","12","56","52","0","12","0","12","0","12","56","52","56","52","0","12","82","40","73","35","63","35","10","15","9","13",
"1500000US170318036081","Block Group 1, Census Tract 8036.08, Cook County, Illinois","2473","493","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","2473","493","2285","521","1828","407","1828","407","0","12","457","541","44","72","44","72","0","12","413","538","413","538","0","12","188","112","188","112","188","112","0","12","0","12",
"1500000US170318036082","Block Group 2, Census Tract 8036.08, Cook County, Illinois","2251","604","14","61","4","61","0","12","0","12","0","12","4","61","4","61","3","46","1","15","0","12","0","12","0","12","10","16","0","12","0","12","0","12","10","16","2237","593","1870","606","1673","627","1673","627","0","12","197","138","56","80","56","80","0","12","141","136","131","124","10","18","367","165","273","115","175","100","98","64","94","72",
"1500000US170318036083","Block Group 3, Census Tract 8036.08, Cook County, Illinois","2672","874","565","404","539","401","0","12","0","12","0","12","539","401","204","315","204","315","0","12","335","333","335","333","0","12","26","29","26","29","26","29","0","12","0","12","2107","793","1422","796","730","623","730","623","0","12","692","450","131","132","63","78","68","82","561","432","561","432","0","12","685","217","569","188","460","192","109","77","116","83",
"1500000US170318036111","Block Group 1, Census Tract 8036.11, Cook County, Illinois","474","166","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","474","166","285","184","227","178","227","178","0","12","58","67","30","48","30","48","0","12","28","43","28","43","0","12","189","138","189","138","189","138","0","12","0","12",
"1500000US170318036112","Block Group 2, Census Tract 8036.11, Cook County, Illinois","1699","962","907","998","907","998","46","72","46","72","0","12","861","999","618","949","618","949","0","12","243","246","243","246","0","12","0","12","0","12","0","12","0","12","0","12","792","335","608","310","469","268","453","264","16","27","139","182","27","44","27","44","0","12","112","175","112","175","0","12","184","218","103","105","43","57","60","88","81","122",
"1500000US170318036113","Block Group 3, Census Tract 8036.11, Cook County, Illinois","1508","704","34","103","34","103","0","12","0","12","0","12","34","103","0","12","0","12","0","12","34","103","34","103","0","12","0","12","0","12","0","12","0","12","0","12","1474","702","1350","709","1226","692","1226","692","0","12","124","145","80","129","80","129","0","12","44","56","37","59","7","23","124","81","111","73","100","71","11","18","13","22",
"1500000US170318036114","Block Group 4, Census Tract 8036.11, Cook County, Illinois","693","280","33","55","2","20","2","20","0","12","2","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","31","50","31","50","31","50","0","12","0","12","660","278","413","275","317","252","317","252","0","12","96","114","70","103","70","103","0","12","26","52","26","52","0","12","247","130","176","76","117","54","59","56","71","67",
"1500000US170318036115","Block Group 5, Census Tract 8036.11, Cook County, Illinois","1800","479","296","288","270","283","0","12","0","12","0","12","270","283","114","177","114","177","0","12","156","219","156","219","0","12","26","41","26","41","0","12","26","41","0","12","1504","379","1285","321","839","290","797","300","42","61","446","286","78","105","78","105","0","12","368","285","332","279","36","51","219","186","179","198","169","197","10","16","40","50",
