GEOID,total_pop,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,median_hh_income,poverty_rate,pct_ba_plus,unemployment_rate,pct_owner,pct_renter
170318083022,1883,66.75517790759426,1.009028146574615,27.774827403080195,3.8767923526287835,68000.0,3.1332979288369622,45.26588845654994,6.61592505854801,85.42654028436019,14.57345971563981
170318083023,574,68.29268292682927,0.0,23.693379790940767,8.013937282229964,84583.0,4.778761061946903,43.53182751540041,1.5968063872255487,100.0,0.0
170318084001,1436,50.41782729805014,4.247910863509749,32.17270194986072,6.963788300835655,117750.0,6.754874651810584,47.523892267593396,0.9819967266775778,93.59223300970874,6.407766990291262
170318084002,850,71.29411764705881,0.0,15.411764705882353,4.588235294117647,115625.0,4.588235294117647,51.73410404624278,3.6585365853658534,88.85542168674698,11.144578313253012
170318084003,1802,60.65482796892342,0.0,28.85682574916759,5.382907880133185,103700.0,2.9966703662597114,36.36363636363637,0.6284916201117319,90.1294498381877,9.870550161812297
170318085001,1602,64.16978776529338,0.3121098626716604,22.846441947565545,12.671660424469414,100179.0,6.242197253433209,43.21329639889196,5.901116427432217,91.2472647702407,8.752735229759299
170318085002,952,51.89075630252101,0.0,31.932773109243694,12.710084033613445,116875.0,1.050420168067227,46.495726495726494,4.252199413489736,100.0,0.0
170318085003,952,71.42857142857143,0.0,19.11764705882353,4.0966386554621845,108906.0,4.726890756302521,51.55555555555556,0.0,100.0,0.0
170318085004,705,62.12765957446808,6.382978723404255,14.609929078014183,16.879432624113473,103233.0,1.4184397163120568,48.24742268041237,2.9982363315696645,95.20295202952029,4.797047970479705
170318086001,1023,84.1642228739003,0.0,8.406647116324535,4.398826979472141,224500.0,1.9550342130987293,70.82728592162555,0.5263157894736842,97.09677419354838,2.903225806451613
170318086002,1041,84.34197886647455,1.729106628242075,6.532180595581172,4.899135446685879,138182.0,0.6724303554274735,67.87204450625869,0.847457627118644,61.502347417840376,38.497652582159624
170318087021,2685,60.11173184357542,7.411545623836127,18.286778398510243,9.422718808193668,52364.0,22.137404580152673,82.45967741935483,3.969465648854962,72.52124645892351,27.47875354107649
170318087022,711,50.35161744022504,10.267229254571026,27.9887482419128,11.39240506329114,,13.20754716981132,70.3125,1.0,88.0,12.0
170318087023,1908,62.42138364779875,4.40251572327044,23.89937106918239,8.176100628930817,,9.67741935483871,88.78504672897196,2.9350104821802936,84.61538461538461,15.384615384615385
170318088001,1426,80.99579242636746,2.664796633941094,6.802244039270687,3.506311360448808,105592.0,8.274894810659186,93.10670443814921,1.9281332164767746,58.62552594670407,41.374474053295934
170318088002,2339,80.54724241128687,1.2825994014536126,10.047028644719965,5.3869174861051725,230417.0,2.4483133841131663,85.68561872909699,2.739043824701195,89.96235884567126,10.037641154328734
170318089001,1464,87.22677595628416,0.0,8.674863387978142,1.1612021857923498,163333.0,3.7568306010928962,91.86155285313376,0.8841732979664014,83.7620578778135,16.237942122186492
170318089002,727,99.03713892709766,0.0,0.9628610729023385,0.0,180625.0,0.8379888268156425,82.87937743190662,2.2968197879858656,97.50889679715303,2.491103202846975
